date,pm2_5,pm10,carbon_monoxide,nitrogen_dioxide,ozone,temperature_2m_mean,precipitation_sum,windspeed_10m_max,relative_humidity_2m_mean,cough,asthma,pm25_score,multi_pollutant_score,weather_score,health_proxy_score,health_risk_score,risk_children,risk_elderly,risk_asthma,risk_healthy,risk_level
2023-08-31,36.44583333333333,54.75416666666666,535.5833333333334,12.8375,93.66666666666669,22.5,3.6,9.5,90,64.0,14.0,51.44583333333333,33.91,51.46,44.0,45.95,57.44,45.95,50.51,45.95,High
2023-09-01,34.2875,51.05833333333334,577.1666666666666,13.370833333333332,89.95833333333333,22.7,2.3,10.2,88,64.0,14.0,48.931250000000006,34.35,49.29,44.0,44.62,55.78,44.64,48.58,44.62,High
2023-09-02,31.09583333333333,46.10416666666666,532.5833333333334,11.020833333333334,87.83333333333333,22.8,4.8,5.8,88,64.0,14.0,44.14375,31.44,55.76,44.0,43.27,54.09,43.85,47.84,43.27,High
2023-09-03,25.02083333333333,36.74166666666667,435.3333333333333,8.370833333333334,100.25,23.1,12.2,8.5,88,61.0,17.0,35.03124999999999,29.94,51.31,43.4,38.27,47.84,39.08,45.74,38.27,Moderate
2023-09-04,21.77916666666667,31.887500000000003,514.75,11.533333333333331,99.20833333333331,22.6,1.5,6.5,84,61.0,17.0,30.168750000000003,33.48,53.26,43.4,37.6,47.0,38.75,44.26,37.6,Moderate
2023-09-05,25.079166666666666,36.57083333333333,704.2083333333334,17.433333333333334,82.16666666666667,22.5,1.0,6.2,82,61.0,17.0,35.11875,38.2,52.99,43.4,40.71,50.89,41.6,43.09,40.71,High
2023-09-06,27.46666666666667,39.825,599.0,12.895833333333334,99.54166666666669,23.1,1.2,8.4,76,61.0,17.0,38.7,35.89,46.31,43.4,40.22,50.28,40.6,45.91,40.22,High
2023-09-07,20.17083333333333,28.90833333333333,469.875,9.075,95.79166666666669,23.0,4.3,7.1,82,61.0,17.0,27.756249999999998,30.27,50.97,43.4,35.37,44.21,36.53,42.38,35.37,Moderate
2023-09-08,17.654166666666665,25.166666666666668,430.2916666666667,8.866666666666667,79.08333333333333,22.2,19.4,5.9,89,61.0,17.0,23.98125,26.73,56.84,43.4,34.15,42.69,35.8,39.45,34.15,Moderate
2023-09-09,8.5625,12.129166666666668,359.1666666666667,8.725,66.04166666666667,22.0,10.7,8.9,90,61.0,17.0,11.416666666666666,23.37,53.03,43.4,27.53,34.41,29.61,32.12,27.53,Moderate
2023-09-10,13.029166666666669,18.6625,362.0416666666667,8.920833333333333,75.70833333333333,22.2,13.6,6.6,89,73.0,15.0,17.372222222222224,25.19,55.79,49.8,31.87,39.84,33.8,37.33,31.87,Moderate
2023-09-11,20.84583333333333,30.354166666666668,421.7916666666667,10.4375,80.04166666666667,22.3,2.6,7.1,89,73.0,15.0,28.768749999999997,28.02,54.9,49.8,36.96,46.2,38.27,41.86,36.96,Moderate
2023-09-12,29.008333333333336,43.05833333333334,456.875,11.716666666666669,84.625,22.7,3.2,7.2,87,73.0,15.0,41.0125,30.33,53.36,49.8,42.13,52.66,42.75,46.6,42.13,High
2023-09-13,24.95833333333333,36.454166666666666,524.5,13.3,81.25,22.8,7.4,6.0,88,73.0,15.0,34.93749999999999,32.05,55.46,49.8,40.55,50.69,41.58,44.33,40.55,High
2023-09-14,18.6,26.945833333333336,493.5,11.0375,83.20833333333333,22.7,3.6,7.9,89,73.0,15.0,25.400000000000002,30.1,53.17,49.8,35.79,44.74,37.18,40.86,35.79,Moderate
2023-09-15,16.650000000000002,24.03333333333333,436.375,10.0875,78.625,22.8,11.5,5.2,87,73.0,15.0,22.475,27.72,56.23,49.8,34.64,43.3,36.32,39.69,34.64,Moderate
2023-09-16,13.029166666666669,19.091666666666665,420.25,10.995833333333332,73.0,22.5,1.7,6.5,88,73.0,15.0,17.372222222222224,27.27,55.11,49.8,32.26,40.32,34.15,36.74,32.26,Moderate
2023-09-17,18.04583333333333,26.4,516.8333333333334,14.0375,70.5,22.0,6.8,8.9,88,71.0,24.0,24.568749999999994,30.73,52.17,52.2,35.77,44.71,37.15,38.61,35.77,Moderate
2023-09-18,17.104166666666668,24.9875,531.125,12.779166666666669,79.33333333333333,22.6,1.9,5.1,84,71.0,24.0,23.15625,31.41,55.36,52.2,36.02,45.03,37.63,40.23,36.02,Moderate
2023-09-19,22.84166666666667,33.045833333333334,552.75,12.983333333333334,82.75,22.0,3.1,6.4,86,71.0,24.0,31.762500000000003,32.47,55.07,52.2,39.67,49.59,40.83,43.75,39.67,Moderate
2023-09-20,19.216666666666665,27.525,543.3333333333334,12.65,80.91666666666667,21.4,1.9,9.4,89,71.0,24.0,26.324999999999996,31.76,52.65,52.2,36.83,46.04,38.15,41.06,36.83,Moderate
2023-09-21,15.4,22.0875,400.875,8.879166666666666,75.125,21.4,22.7,9.2,90,71.0,24.0,20.6,25.64,53.38,52.2,33.16,41.45,34.8,38.24,33.16,Moderate
2023-09-22,9.883333333333333,14.283333333333331,325.5833333333333,8.154166666666667,72.33333333333333,21.3,17.7,5.2,90,71.0,24.0,13.177777777777777,23.46,59.51,52.2,30.87,38.59,33.18,36.4,30.87,Moderate
2023-09-23,11.941666666666668,16.941666666666666,434.4583333333333,12.479166666666666,60.16666666666666,20.7,1.3,8.4,91,71.0,24.0,15.922222222222224,26.53,55.94,52.2,32.02,40.03,34.02,34.62,32.02,Moderate
2023-09-24,12.929166666666667,18.416666666666668,418.5416666666667,11.133333333333333,69.625,20.9,9.1,8.7,89,76.0,14.0,17.23888888888889,26.79,54.37,51.2,32.15,40.19,34.0,36.19,32.15,Moderate
2023-09-25,12.016666666666666,17.158333333333335,354.875,9.304166666666667,74.375,20.4,20.6,5.4,90,76.0,14.0,16.02222222222222,25.16,60.41,51.2,32.46,40.58,34.68,37.77,32.46,Moderate
2023-09-26,15.725,22.491666666666664,451.0416666666667,12.708333333333334,73.875,20.8,2.2,10.8,89,76.0,14.0,21.0875,29.24,51.35,51.2,33.7,42.12,35.21,37.64,33.7,Moderate
2023-09-27,21.133333333333333,30.308333333333334,532.75,13.7625,78.75,21.3,1.4,8.1,88,76.0,14.0,29.2,32.13,54.31,51.2,38.25,47.81,39.51,41.89,38.25,Moderate
2023-09-28,18.0625,25.870833333333334,543.5416666666666,12.808333333333332,81.54166666666667,21.5,1.7,8.7,86,76.0,14.0,24.59375,31.99,52.28,51.2,35.97,44.96,37.36,40.33,35.97,Moderate
2023-09-29,18.245833333333334,26.17083333333333,551.9166666666666,14.208333333333334,75.33333333333333,21.6,8.2,7.6,86,76.0,14.0,24.86875,32.2,53.8,51.2,36.44,45.55,37.88,39.7,36.44,Moderate
2023-09-30,16.845833333333335,24.09166666666667,512.2916666666666,13.991666666666667,74.29166666666667,22.0,0.8,6.6,82,76.0,14.0,22.768750000000004,31.26,53.05,51.2,35.21,44.01,36.73,38.64,35.21,Moderate
2023-10-01,18.95,27.125,547.9166666666666,13.895833333333334,71.625,21.8,0.0,9.0,83,76.0,18.0,25.924999999999997,31.27,50.15,52.8,36.14,45.18,37.35,38.96,36.14,Moderate
2023-10-02,17.341666666666665,24.85833333333333,488.6666666666667,11.345833333333331,74.25,21.0,1.6,5.8,89,76.0,18.0,23.512499999999996,28.78,58.59,52.8,36.24,45.3,37.99,40.24,36.24,Moderate
2023-10-03,13.916666666666666,19.89583333333333,390.9166666666667,9.175,64.79166666666667,21.2,2.2,9.7,84,76.0,18.0,18.555555555555554,24.0,50.33,52.8,31.41,39.26,33.0,35.28,31.41,Moderate
2023-10-04,7.254166666666666,10.354166666666666,331.625,8.629166666666666,59.875,20.0,14.7,6.1,94,76.0,18.0,9.672222222222222,21.86,61.61,52.8,29.58,36.97,32.17,33.61,29.58,Moderate
2023-10-05,7.945833333333333,11.341666666666669,307.2083333333333,6.958333333333333,69.625,21.0,0.1,12.5,89,76.0,18.0,10.594444444444445,21.78,48.54,52.8,27.31,34.14,29.21,32.94,27.31,Moderate
2023-10-06,11.8125,16.866666666666667,387.625,10.433333333333334,73.41666666666667,20.7,4.2,8.4,91,76.0,18.0,15.75,26.4,55.94,52.8,32.01,40.01,34.02,36.86,32.01,Moderate
2023-10-07,14.308333333333332,20.4375,431.9583333333333,10.2625,76.20833333333333,20.3,3.9,9.5,92,76.0,18.0,19.077777777777776,27.39,55.25,52.8,33.45,41.81,35.26,38.35,33.45,Moderate
2023-10-08,26.3875,39.94583333333333,489.4583333333333,11.6625,84.29166666666667,19.9,2.9,10.2,91,78.0,18.0,37.08125,30.72,54.31,54.0,41.47,51.84,42.34,45.99,41.47,High
2023-10-09,42.16666666666666,68.82916666666667,567.625,11.683333333333332,95.20833333333331,20.2,2.6,6.0,88,78.0,18.0,57.16666666666666,33.73,58.92,54.0,51.18,63.98,51.27,55.76,51.18,High
2023-10-10,35.112500000000004,54.25,484.125,8.116666666666667,97.16666666666669,19.7,4.5,8.7,90,78.0,18.0,50.112500000000004,29.95,56.4,54.0,46.91,58.64,47.23,53.11,46.91,High
2023-10-11,43.07916666666667,70.52499999999999,482.7916666666667,9.075,94.20833333333331,19.1,5.8,6.6,89,78.0,18.0,58.07916666666667,30.2,59.92,54.0,50.87,63.59,50.96,56.11,50.87,High
2023-10-12,31.7875,49.67083333333333,503.6666666666667,11.325,87.5,18.7,10.7,6.0,90,78.0,18.0,45.181250000000006,31.2,61.78,54.0,46.33,57.91,47.16,50.85,46.33,High
2023-10-13,30.09166666666667,47.69166666666666,595.7083333333334,13.433333333333332,89.0,18.5,3.2,5.8,88,78.0,18.0,42.6375,34.52,61.49,54.0,46.08,57.6,47.03,50.15,46.08,High
2023-10-14,29.141666666666666,46.145833333333336,595.125,11.583333333333334,94.58333333333331,17.8,2.6,9.9,89,78.0,18.0,41.2125,33.96,56.7,54.0,44.42,55.53,45.19,49.63,44.42,High
2023-10-15,31.65,48.26666666666667,625.5,12.3625,100.625,17.7,1.9,7.5,90,77.0,11.0,44.974999999999994,36.04,60.86,50.6,46.76,58.45,47.56,52.27,46.76,High
2023-10-16,35.55833333333333,54.55416666666667,579.2083333333334,10.4375,94.04166666666669,17.1,4.7,7.7,89,77.0,11.0,50.55833333333333,32.71,60.94,50.6,48.18,60.22,48.7,53.15,48.18,High
2023-10-17,33.36666666666667,52.15,561.125,11.158333333333331,98.66666666666669,17.2,1.1,12.6,82,77.0,11.0,47.55,33.79,50.45,50.6,45.15,56.44,45.29,50.77,45.15,High
2023-10-18,21.79583333333333,33.75,534.1666666666666,11.691666666666668,88.625,16.1,1.0,8.0,82,77.0,11.0,30.193749999999994,32.14,58.82,50.6,39.47,49.34,40.9,44.69,39.47,Moderate
2023-10-19,20.1875,31.27916666666667,511.7916666666667,12.375,81.66666666666667,16.2,0.4,9.4,81,77.0,11.0,27.78125,31.19,56.16,50.6,37.73,47.16,39.15,42.16,37.73,Moderate
2023-10-20,22.704166666666666,35.19166666666667,544.75,12.125,79.95833333333333,16.5,0.3,7.6,80,77.0,11.0,31.55625,31.2,58.03,50.6,39.62,49.52,40.94,43.57,39.62,Moderate
2023-10-21,21.23333333333333,32.42916666666667,620.125,14.616666666666667,78.125,16.4,1.3,6.2,81,77.0,11.0,29.349999999999994,34.02,60.69,50.6,39.97,49.96,41.54,43.02,39.97,Moderate
2023-10-22,18.05,27.575,562.8333333333334,13.895833333333334,83.33333333333333,17.0,0.0,7.2,74,100.0,18.0,24.575000000000003,33.45,55.39,67.2,39.35,49.19,40.89,43.65,39.35,Moderate
2023-10-23,15.225,22.48333333333333,544.7916666666666,13.766666666666666,85.54166666666667,17.0,0.0,7.1,73,100.0,18.0,20.3375,33.44,55.11,67.2,37.6,47.0,39.34,42.48,37.6,Moderate
2023-10-24,16.320833333333333,23.9875,563.8333333333334,14.779166666666669,83.45833333333333,17.1,1.3,7.1,74,100.0,18.0,21.98125,34.19,55.41,67.2,38.5,48.12,40.17,42.77,38.5,Moderate
2023-10-25,14.095833333333331,20.616666666666667,570.125,14.408333333333331,77.70833333333333,17.1,2.2,7.0,73,100.0,18.0,18.794444444444444,33.03,55.13,67.2,36.88,46.1,38.7,40.64,36.88,Moderate
2023-10-26,14.733333333333334,21.675,557.75,13.420833333333334,74.875,16.7,0.1,8.9,74,100.0,18.0,19.644444444444446,31.58,53.24,67.2,36.48,45.6,38.16,40.08,36.48,Moderate
2023-10-27,17.516666666666666,25.89583333333333,580.25,14.545833333333334,69.58333333333333,17.4,0.1,8.7,71,100.0,18.0,23.775,31.94,51.32,67.2,37.84,47.3,39.22,40.26,37.84,Moderate
2023-10-28,19.954166666666666,29.2,567.5833333333334,13.283333333333331,83.08333333333333,16.6,0.0,11.6,79,100.0,18.0,27.43125,32.99,51.47,67.2,39.59,49.49,40.8,43.82,39.59,Moderate
2023-10-29,24.58333333333333,36.8625,619.875,13.4125,82.79166666666667,16.8,0.3,7.4,81,65.0,15.0,34.37499999999999,33.83,58.36,45.0,40.63,50.79,41.83,44.25,40.63,High
2023-10-30,24.89583333333333,37.7625,597.625,14.316666666666668,89.79166666666667,17.4,0.5,7.6,78,65.0,15.0,34.84374999999999,35.38,55.97,45.0,40.73,50.91,41.78,45.1,40.73,High
2023-10-31,16.608333333333334,24.479166666666668,593.25,14.754166666666668,71.08333333333333,17.8,0.4,7.8,76,65.0,15.0,22.4125,32.55,54.28,45.0,34.71,43.39,36.3,37.3,34.71,Moderate
2023-11-01,13.2125,19.1375,552.7083333333334,13.408333333333331,63.458333333333336,18.1,0.0,6.9,71,65.0,15.0,17.616666666666667,29.59,53.09,45.0,31.81,39.76,33.59,34.11,31.81,Moderate
2023-11-02,14.8,21.308333333333334,576.5833333333334,12.929166666666667,79.625,16.6,0.0,10.0,83,65.0,15.0,19.733333333333334,32.26,55.58,45.0,33.82,42.28,35.62,38.04,33.82,Moderate
2023-11-03,19.73333333333333,28.870833333333334,552.2083333333334,12.145833333333334,79.41666666666667,15.9,0.7,9.5,83,65.0,15.0,27.099999999999994,31.24,57.26,45.0,36.85,46.06,38.36,40.92,36.85,Moderate
2023-11-04,20.1125,29.766666666666666,464.0833333333333,11.595833333333331,87.83333333333333,15.3,1.9,9.0,83,65.0,15.0,27.668750000000003,30.88,58.81,45.0,37.3,46.62,38.86,42.83,37.3,Moderate
2023-11-05,28.666666666666668,43.7125,623.3333333333334,14.604166666666666,80.79166666666667,15.6,0.4,7.4,81,55.0,20.0,40.5,34.5,59.96,41.0,42.97,53.71,43.94,45.78,42.97,High
2023-11-06,34.82083333333333,54.208333333333336,694.4583333333334,14.6,82.91666666666667,15.2,0.8,7.4,82,55.0,20.0,49.73125,35.92,60.92,41.0,47.21,59.01,47.77,49.56,47.21,High
2023-11-07,31.491666666666664,47.75833333333333,722.0833333333334,15.341666666666669,77.54166666666667,15.4,0.0,11.8,76,55.0,20.0,44.7375,36.03,51.48,41.0,43.35,54.19,43.69,45.03,43.35,High
2023-11-08,23.72083333333333,35.5875,615.0416666666666,11.975,86.54166666666667,15.6,0.0,11.2,69,55.0,20.0,33.08125,33.23,49.11,41.0,37.51,46.89,38.31,41.97,37.51,Moderate
2023-11-09,27.104166666666668,40.704166666666666,650.9166666666666,12.804166666666667,90.45833333333331,15.3,0.0,7.5,69,55.0,20.0,38.15625,35.08,55.06,41.0,41.19,51.49,42.04,45.59,41.19,High
2023-11-10,31.55,47.54166666666666,732.625,12.729166666666666,90.25,14.6,0.0,8.2,79,55.0,20.0,44.825,36.21,59.23,41.0,44.98,56.22,45.7,48.73,44.98,High
2023-11-11,27.3,41.23333333333333,701.6666666666666,12.5375,82.95833333333333,14.5,1.2,11.1,82,55.0,20.0,38.45,34.38,56.3,41.0,41.38,51.72,42.28,44.69,41.38,High
2023-11-12,28.6375,44.25833333333333,765.3333333333334,16.0625,80.91666666666667,15.7,0.5,7.7,74,81.0,18.0,40.45625,37.82,56.37,55.8,45.28,56.6,46.08,47.29,45.28,High
2023-11-13,27.829166666666666,42.74583333333334,767.0,16.070833333333333,84.16666666666667,15.6,0.0,6.4,73,81.0,18.0,39.24375,38.39,58.03,55.8,45.27,56.59,46.21,47.74,45.27,High
2023-11-14,22.191666666666663,33.516666666666666,662.0,14.054166666666667,83.20833333333333,15.7,0.0,8.4,73,81.0,18.0,30.787499999999994,35.04,54.9,55.8,40.42,50.53,41.63,43.99,40.42,High
2023-11-15,20.09583333333333,29.9625,644.25,13.883333333333333,79.08333333333333,15.7,0.0,7.7,76,81.0,18.0,27.643749999999997,33.95,57.23,55.8,39.36,49.2,40.84,42.67,39.36,Moderate
2023-11-16,16.391666666666666,23.95,646.2916666666666,13.991666666666667,75.04166666666667,15.7,0.1,7.3,78,81.0,18.0,22.0875,33.39,58.69,55.8,37.29,46.61,39.12,40.35,37.29,Moderate
2023-11-17,14.291666666666666,20.591666666666665,622.5,14.833333333333334,72.25,15.6,0.0,10.2,72,81.0,18.0,19.055555555555554,33.25,51.9,55.8,34.68,43.35,36.33,37.46,34.68,Moderate
2023-11-18,13.6625,19.6,595.2083333333334,14.1875,69.875,15.2,0.0,10.7,75,81.0,18.0,18.216666666666665,31.92,52.97,55.8,34.23,42.79,35.97,36.99,34.23,Moderate
2023-11-19,19.09583333333333,27.46666666666667,594.25,13.670833333333334,76.08333333333333,14.6,0.0,8.1,83,68.0,16.0,26.143749999999997,32.53,61.1,47.2,37.89,47.36,39.64,41.13,37.89,Moderate
2023-11-20,26.0875,38.2125,620.875,12.729166666666666,77.5,15.3,0.0,7.0,79,68.0,16.0,36.631249999999994,32.41,60.1,47.2,41.86,52.32,43.03,44.84,41.86,High
2023-11-21,32.475,48.6875,617.6666666666666,12.529166666666669,92.5,14.7,0.0,8.2,86,68.0,16.0,46.212500000000006,34.7,62.1,47.2,46.66,58.32,47.45,51.09,46.66,High
2023-11-22,28.854166666666668,41.975,755.375,15.295833333333334,85.625,13.8,0.0,8.0,81,68.0,16.0,40.78125,37.84,61.46,47.2,45.14,56.42,46.18,47.92,45.14,High
2023-11-23,27.125,39.23333333333333,786.9166666666666,15.791666666666666,84.58333333333333,14.3,0.4,6.9,80,68.0,16.0,38.1875,38.53,62.01,47.2,44.39,55.49,45.58,46.94,44.39,High
2023-11-24,27.14583333333333,39.4125,767.8333333333334,15.2125,78.875,14.5,3.8,7.2,82,68.0,16.0,38.21874999999999,36.83,62.15,47.2,44.0,55.0,45.2,46.03,44.0,High
2023-11-25,24.0,34.71666666666666,774.2916666666666,16.133333333333333,70.20833333333333,14.5,2.0,5.7,84,68.0,16.0,33.5,36.22,65.26,47.2,42.59,53.24,44.18,43.56,42.59,High
2023-11-26,24.808333333333334,35.6625,835.0,16.983333333333334,79.58333333333333,14.8,0.0,7.4,81,68.0,21.0,34.7125,39.38,61.02,49.2,43.31,54.14,44.63,45.0,43.31,High
2023-11-27,22.28333333333333,31.9375,767.7083333333334,15.7,81.95833333333333,15.3,0.0,10.1,78,68.0,21.0,30.924999999999997,37.74,55.02,49.2,40.19,50.24,41.39,42.87,40.19,High
2023-11-28,17.266666666666666,24.754166666666663,569.0416666666666,13.4125,81.625,14.9,1.2,7.8,83,68.0,21.0,23.4,32.87,61.15,49.2,37.19,46.49,39.08,41.4,37.19,Moderate
2023-11-29,18.429166666666667,26.52916666666667,601.5833333333334,14.679166666666667,76.625,14.4,1.7,6.6,80,68.0,21.0,25.14375,33.54,62.33,49.2,38.29,47.86,40.15,41.42,38.29,Moderate
2023-11-30,26.929166666666664,39.05416666666667,751.9166666666666,15.304166666666667,70.5,13.7,0.0,6.4,79,68.0,21.0,37.89375,35.27,63.13,49.2,43.98,54.97,45.24,45.02,43.98,High
2023-12-01,28.204166666666666,41.0375,760.125,14.525,80.95833333333333,13.8,0.2,7.3,78,68.0,21.0,39.80625,36.51,61.22,49.2,44.67,55.84,45.74,47.05,44.67,High
2023-12-02,20.65,29.675,717.125,13.529166666666669,82.08333333333333,14.0,0.0,9.2,70,68.0,21.0,28.474999999999998,35.26,54.68,49.2,38.52,48.15,39.83,41.96,38.52,Moderate
2023-12-03,18.066666666666663,25.85,851.8333333333334,15.591666666666669,79.16666666666667,14.9,0.0,8.9,56,77.0,20.0,24.599999999999994,38.45,47.93,54.2,37.17,46.46,38.34,39.52,37.17,Moderate
2023-12-04,22.2375,31.854166666666668,947.25,19.591666666666665,71.66666666666667,13.3,0.0,8.3,53,77.0,20.0,30.856250000000003,41.83,49.67,54.2,40.86,51.08,41.8,40.81,40.86,High
2023-12-05,30.258333333333336,43.98333333333333,824.6666666666666,15.320833333333333,74.75,15.1,0.0,12.6,64,77.0,20.0,42.8875,37.08,45.54,54.2,43.66,54.58,43.8,44.71,43.66,High
2023-12-06,39.90416666666666,57.82916666666667,770.625,14.233333333333334,85.125,15.3,0.0,9.9,66,77.0,20.0,54.90416666666666,37.13,50.18,54.2,49.41,61.76,49.17,51.57,49.41,High
2023-12-07,51.12916666666666,73.55416666666666,872.2916666666666,14.954166666666666,72.91666666666667,12.6,0.2,6.3,85,77.0,20.0,66.12916666666666,37.2,67.32,54.2,57.35,71.69,57.41,56.89,57.35,High
2023-12-08,36.8875,53.02916666666667,751.7083333333334,11.204166666666666,82.83333333333333,12.1,0.0,9.2,84,77.0,20.0,51.8875,34.04,63.21,54.2,50.04,62.55,50.6,52.74,50.04,High
2023-12-09,33.85,48.60416666666666,713.0,11.65,84.125,12.1,0.0,9.2,79,77.0,20.0,48.275000000000006,34.04,61.07,54.2,48.16,60.2,48.8,51.26,48.16,High
2023-12-10,32.829166666666666,47.1,865.4166666666666,13.233333333333334,84.29166666666667,12.2,0.0,8.0,81,70.0,17.0,46.74375,37.62,63.59,48.8,48.14,60.18,48.98,50.45,48.14,High
2023-12-11,39.30416666666667,56.425,791.25,10.904166666666669,93.95833333333331,12.1,0.0,6.8,80,70.0,17.0,54.30416666666667,36.25,65.1,48.8,51.12,63.9,51.66,55.01,51.12,High
2023-12-12,30.75,44.25833333333333,681.2916666666666,11.3375,92.33333333333331,11.4,0.8,6.4,77,70.0,17.0,43.625,34.68,65.34,48.8,46.51,58.14,47.59,51.05,46.51,High
2023-12-13,27.541666666666668,39.0,678.75,10.958333333333334,94.625,9.9,1.2,9.2,82,70.0,17.0,38.8125,34.72,65.29,48.8,44.58,55.72,45.91,49.73,44.58,High
2023-12-14,30.55,46.44166666666666,817.5833333333334,13.866666666666667,87.125,10.9,0.0,7.0,72,70.0,17.0,43.325,37.88,62.97,48.8,46.71,58.39,47.7,49.6,46.71,High
2023-12-15,37.9875,60.99583333333334,845.7916666666666,14.158333333333331,97.375,10.4,0.0,6.5,79,70.0,17.0,52.9875,40.24,67.38,48.8,52.05,65.06,52.77,55.57,52.05,High
2023-12-16,39.10416666666666,56.88333333333333,850.25,13.458333333333334,103.875,10.7,0.0,6.3,80,70.0,17.0,54.10416666666666,40.83,67.71,48.8,52.71,65.89,53.39,57.11,52.71,High
2023-12-17,35.4125,51.21666666666667,742.5416666666666,11.716666666666669,98.83333333333331,11.5,0.0,7.4,74,75.0,21.0,50.4125,36.98,62.42,53.4,49.9,62.38,50.5,54.61,49.9,High
2023-12-18,33.608333333333334,48.67916666666667,891.5416666666666,13.854166666666666,101.0,11.5,0.0,9.7,75,75.0,21.0,47.9125,41.29,59.4,53.4,49.38,61.72,49.95,53.49,49.38,High
2023-12-19,35.07083333333333,50.5875,939.7083333333334,15.066666666666668,100.95833333333331,10.6,0.0,7.4,74,75.0,21.0,50.07083333333333,42.98,63.62,53.4,51.51,64.39,52.18,55.09,51.51,High
2023-12-20,34.550000000000004,49.8125,1025.3333333333333,17.504166666666666,87.75,11.4,0.0,6.6,68,75.0,21.0,49.325,44.01,61.19,53.4,50.98,63.72,51.57,52.14,50.98,High
2023-12-21,30.14583333333333,43.47916666666666,1020.0,18.4625,82.95833333333333,13.2,0.0,7.1,58,75.0,21.0,42.71874999999999,43.9,53.75,53.4,46.82,58.52,47.37,47.54,46.82,High
2023-12-22,28.35833333333333,40.7375,941.75,18.258333333333333,79.5,12.7,0.0,6.4,66,75.0,21.0,40.037499999999994,41.98,58.9,53.4,46.3,57.88,47.24,47.05,46.3,High
2023-12-23,24.195833333333336,34.65416666666667,769.9166666666666,15.8875,74.0,12.7,0.0,7.1,68,75.0,21.0,33.79375,36.59,58.7,53.4,42.42,53.03,43.66,43.91,42.42,High
2023-12-24,27.10833333333333,38.77916666666667,884.375,17.037499999999998,80.75,13.1,0.0,9.9,59,82.0,16.0,38.162499999999994,40.35,50.11,55.6,43.71,54.64,44.31,45.18,43.71,High
2023-12-25,26.508333333333336,38.00416666666667,879.25,16.433333333333334,83.04166666666667,12.4,0.0,8.9,59,82.0,16.0,37.2625,40.18,52.55,55.6,43.8,54.75,44.56,45.73,43.8,High
2023-12-26,30.791666666666668,44.145833333333336,952.4166666666666,18.266666666666666,85.16666666666667,12.8,0.0,8.3,64,82.0,16.0,43.6875,43.09,55.05,55.6,47.6,59.5,48.17,48.84,47.6,High
2023-12-27,32.49583333333333,46.62916666666666,995.7916666666666,17.904166666666665,84.08333333333333,12.3,0.0,6.6,74,82.0,16.0,46.24374999999999,43.27,62.56,55.6,50.17,62.71,50.98,51.05,50.17,High
2023-12-28,30.84583333333333,44.49166666666667,933.9583333333334,16.7625,77.16666666666667,12.2,0.0,6.6,74,82.0,16.0,43.76875,40.28,62.69,55.6,48.46,60.58,49.4,49.06,48.46,High
2023-12-29,36.5,52.895833333333336,1032.5416666666667,18.8,80.125,12.3,0.0,6.6,68,82.0,16.0,51.5,43.88,59.99,55.6,51.91,64.89,52.33,51.72,51.91,High
2023-12-30,33.520833333333336,48.3125,1078.0833333333333,18.320833333333333,80.25,12.2,0.7,7.4,74,82.0,16.0,47.78125,44.2,61.49,55.6,50.8,63.5,51.49,50.74,50.8,High
2023-12-31,31.2875,45.1625,936.125,15.445833333333333,81.79166666666667,11.5,0.0,6.1,77,93.0,18.0,44.431250000000006,40.03,65.66,63.0,50.36,62.95,51.42,51.76,50.36,High
2024-01-01,32.15416666666667,46.35,903.0416666666666,14.491666666666667,90.45833333333331,10.9,0.0,9.7,78,93.0,18.0,45.73125,40.22,61.49,63.0,50.1,62.62,50.88,52.83,50.1,High
2024-01-02,32.325,46.66666666666666,916.8333333333334,15.0625,93.70833333333331,10.3,0.6,8.1,79,93.0,18.0,45.987500000000004,41.42,65.12,63.0,51.22,64.03,52.18,54.19,51.22,High
2024-01-03,36.45,52.75,939.25,15.595833333333331,93.70833333333331,10.4,0.0,9.9,74,93.0,18.0,51.45,42.18,60.14,63.0,52.6,65.75,53.04,55.1,52.6,High
2024-01-04,33.13333333333333,47.8875,983.0833333333334,16.0,95.45833333333331,11.2,0.0,9.9,64,93.0,18.0,47.2,43.46,54.79,63.0,50.15,62.69,50.53,52.84,50.15,High
2024-01-05,35.104166666666664,51.5375,1047.6666666666667,16.3875,87.95833333333333,10.9,0.0,10.8,63,93.0,18.0,50.104166666666664,43.48,53.41,63.0,51.04,63.8,51.21,52.33,51.04,High
2024-01-06,38.225,56.50833333333333,1118.8333333333333,18.404166666666665,80.25,10.3,0.0,10.3,72,93.0,18.0,53.225,44.88,58.82,63.0,53.72,67.15,54.0,53.22,53.72,High
2024-01-07,47.2375,70.06666666666666,1086.5833333333333,17.520833333333332,83.125,11.3,0.0,9.8,64,87.0,22.0,62.2375,44.17,54.8,61.0,56.05,70.06,55.68,55.75,56.05,High
2024-01-08,50.39166666666667,73.79166666666667,1100.1666666666667,17.166666666666668,80.875,10.2,0.0,10.5,68,87.0,22.0,65.39166666666668,43.72,56.94,61.0,57.62,72.02,57.2,56.9,57.62,High
2024-01-09,39.6625,57.80416666666667,1145.9166666666667,17.995833333333334,81.58333333333333,11.3,0.0,11.5,63,87.0,22.0,54.6625,45.18,51.83,61.0,52.68,65.85,52.53,52.25,52.68,High
